channels,difficulty,duration,gender,age,income,year,month,day,target
0,10,7,0,66,74000.0,2017,7,15,5
0,10,7,0,65,80000.0,2016,8,24,2
0,10,10,0,65,80000.0,2016,8,24,7
0,5,7,0,65,80000.0,2016,8,24,4
0,20,10,0,65,80000.0,2016,8,24,0
0,10,7,0,64,95000.0,2017,6,19,2
0,5,7,0,64,95000.0,2017,6,19,4
0,10,7,0,64,95000.0,2017,6,19,5
0,10,7,0,47,64000.0,2015,9,17,2
0,5,7,0,47,64000.0,2015,9,17,4
0,7,7,0,47,64000.0,2015,9,17,1
1,10,7,1,58,55000.0,2015,11,23,2
1,10,5,1,58,55000.0,2015,11,23,3
0,10,7,0,53,83000.0,2015,12,14,2
0,5,7,0,53,83000.0,2015,12,14,4
0,20,10,0,53,83000.0,2015,12,14,0
1,10,7,1,38,38000.0,2018,6,15,2
1,10,7,1,38,38000.0,2018,6,15,5
1,10,5,1,38,38000.0,2018,6,15,3
1,20,10,1,38,38000.0,2018,6,15,0
1,10,7,1,42,57000.0,2014,7,2,2
1,10,10,1,42,57000.0,2014,7,2,7
1,10,7,1,42,57000.0,2014,7,2,5
0,10,7,0,67,96000.0,2017,2,28,2
0,10,10,0,67,96000.0,2017,2,28,7
0,10,7,0,54,43000.0,2018,5,17,2
0,10,7,0,54,43000.0,2018,5,17,5
0,20,10,0,54,43000.0,2018,5,17,0
0,10,7,0,22,36000.0,2016,9,26,2
0,7,7,0,22,36000.0,2016,9,26,1
0,20,10,0,22,36000.0,2016,9,26,0
0,10,7,0,92,37000.0,2017,12,7,2
0,5,7,0,92,37000.0,2017,12,7,4
0,10,5,0,92,37000.0,2017,12,7,3
0,7,7,0,92,37000.0,2017,12,7,1
0,10,7,0,62,95000.0,2016,11,25,2
0,10,10,0,62,95000.0,2016,11,25,7
0,10,7,0,62,95000.0,2016,11,25,5
1,10,7,1,64,41000.0,2017,10,27,2
0,10,7,0,66,78000.0,2018,1,5,2
0,10,10,0,66,78000.0,2018,1,5,7
0,5,7,0,66,78000.0,2018,1,5,4
0,5,5,0,66,78000.0,2018,1,5,6
0,10,7,0,69,73000.0,2016,1,1,2
0,10,5,0,69,73000.0,2016,1,1,3
0,7,7,0,69,73000.0,2016,1,1,1
1,10,7,1,25,61000.0,2015,8,15,2
1,20,10,1,25,61000.0,2015,8,15,0
0,10,7,0,39,58000.0,2015,9,13,2
0,10,7,0,39,58000.0,2015,9,13,5
0,5,5,0,39,58000.0,2015,9,13,6
1,10,7,1,72,43000.0,2017,6,14,2
1,5,5,1,72,43000.0,2017,6,14,6
1,10,7,1,72,80000.0,2016,9,9,2
1,10,10,1,72,80000.0,2016,9,9,7
1,10,7,1,72,80000.0,2016,9,9,5
1,7,7,1,72,80000.0,2016,9,9,1
1,20,10,1,72,80000.0,2016,9,9,0
1,10,7,1,50,76000.0,2016,12,29,2
1,5,7,1,50,76000.0,2016,12,29,4
1,5,5,1,50,76000.0,2016,12,29,6
0,10,7,0,64,72000.0,2016,4,24,2
0,10,7,0,64,72000.0,2016,4,24,5
0,20,10,0,64,72000.0,2016,4,24,0
1,10,7,1,73,99000.0,2017,10,8,2
1,5,7,1,73,99000.0,2017,10,8,4
1,10,7,1,62,40000.0,2017,9,10,2
1,7,7,1,62,40000.0,2017,9,10,1
1,5,5,1,62,40000.0,2017,9,10,6
0,10,7,0,63,67000.0,2017,12,16,2
0,7,7,0,63,67000.0,2017,12,16,1
2,10,7,2,58,95000.0,2015,11,9,2
2,7,7,2,58,95000.0,2015,11,9,1
0,10,7,0,51,58000.0,2017,1,4,2
0,10,10,0,51,58000.0,2017,1,4,7
0,5,7,0,51,58000.0,2017,1,4,4
0,10,7,0,51,58000.0,2017,1,4,5
0,10,5,0,51,58000.0,2017,1,4,3
1,10,7,1,41,69000.0,2015,11,14,2
1,10,7,1,41,69000.0,2015,11,14,5
1,7,7,1,41,69000.0,2015,11,14,1
1,20,10,1,41,69000.0,2015,11,14,0
0,10,7,0,61,76000.0,2016,1,2,2
0,10,10,0,61,76000.0,2016,1,2,7
0,5,7,0,61,76000.0,2016,1,2,4
0,10,7,0,61,76000.0,2016,1,2,5
1,10,7,1,36,50000.0,2015,12,25,2
1,5,7,1,36,50000.0,2015,12,25,4
1,10,7,1,36,50000.0,2015,12,25,5
0,10,7,0,67,96000.0,2017,3,20,2
0,5,7,0,67,96000.0,2017,3,20,4
0,10,7,0,67,96000.0,2017,3,20,5
0,7,7,0,67,96000.0,2017,3,20,1
1,10,7,1,59,44000.0,2016,6,8,2
1,10,7,1,59,44000.0,2016,6,8,5
1,7,7,1,59,44000.0,2016,6,8,1
1,10,7,1,47,56000.0,2018,6,16,2
0,10,7,0,64,112000.0,2018,4,18,2
0,10,10,0,64,112000.0,2018,4,18,7
0,10,7,0,81,86000.0,2017,6,8,2
0,10,10,0,81,86000.0,2017,6,8,7
0,5,7,0,81,86000.0,2017,6,8,4
0,10,7,0,37,57000.0,2016,2,16,2
0,5,7,0,37,57000.0,2016,2,16,4
0,7,7,0,37,57000.0,2016,2,16,1
0,5,5,0,37,57000.0,2016,2,16,6
1,10,7,1,49,89000.0,2016,3,8,2
1,10,5,1,49,89000.0,2016,3,8,3
1,10,7,1,47,65000.0,2016,5,29,2
1,5,5,1,47,65000.0,2016,5,29,6
1,10,7,1,38,76000.0,2017,12,28,2
1,10,7,1,38,76000.0,2017,12,28,5
1,7,7,1,38,76000.0,2017,12,28,1
1,20,10,1,38,76000.0,2017,12,28,0
1,10,7,1,26,38000.0,2017,8,15,2
1,10,7,1,67,93000.0,2016,11,26,2
1,10,7,1,67,93000.0,2016,11,26,5
1,7,7,1,67,93000.0,2016,11,26,1
1,10,7,1,67,88000.0,2017,10,24,2
1,5,7,1,67,88000.0,2017,10,24,4
1,10,7,1,32,75000.0,2015,10,15,2
1,10,10,1,32,75000.0,2015,10,15,7
1,20,10,1,32,75000.0,2015,10,15,0
0,10,7,0,81,49000.0,2018,5,5,2
0,10,10,0,81,49000.0,2018,5,5,7
0,10,5,0,81,49000.0,2018,5,5,3
0,10,7,0,39,71000.0,2017,12,7,2
0,10,10,0,39,71000.0,2017,12,7,7
0,10,5,0,39,71000.0,2017,12,7,3
0,5,5,0,39,71000.0,2017,12,7,6
1,10,7,1,53,55000.0,2016,6,3,2
1,10,10,1,53,55000.0,2016,6,3,7
1,5,5,1,53,55000.0,2016,6,3,6
1,20,10,1,53,55000.0,2016,6,3,0
0,10,7,0,20,45000.0,2017,10,9,2
0,10,7,0,20,45000.0,2017,10,9,5
0,10,5,0,20,45000.0,2017,10,9,3
1,10,7,1,39,99000.0,2015,11,25,2
1,10,5,1,39,99000.0,2015,11,25,3
1,10,7,1,42,85000.0,2014,10,17,2
0,10,7,0,62,86000.0,2017,10,14,2
0,10,5,0,62,86000.0,2017,10,14,3
0,7,7,0,62,86000.0,2017,10,14,1
0,5,5,0,62,86000.0,2017,10,14,6
1,10,7,1,62,59000.0,2017,2,9,2
1,10,7,1,62,59000.0,2017,2,9,5
1,5,5,1,62,59000.0,2017,2,9,6
1,10,7,1,41,66000.0,2017,4,4,2
1,5,7,1,41,66000.0,2017,4,4,4
1,10,7,1,41,66000.0,2017,4,4,5
1,10,7,1,25,56000.0,2015,8,29,2
1,5,7,1,25,56000.0,2015,8,29,4
0,10,7,0,67,38000.0,2015,10,13,2
0,5,7,0,67,38000.0,2015,10,13,4
0,20,10,0,67,38000.0,2015,10,13,0
0,10,7,0,64,102000.0,2015,8,22,2
0,10,10,0,64,102000.0,2015,8,22,7
0,10,5,0,64,102000.0,2015,8,22,3
0,10,7,0,28,34000.0,2016,6,5,2
0,10,5,0,28,34000.0,2016,6,5,3
0,7,7,0,28,34000.0,2016,6,5,1
1,10,7,1,49,33000.0,2014,9,19,2
1,10,10,1,49,33000.0,2014,9,19,7
1,5,5,1,49,33000.0,2014,9,19,6
1,10,7,1,66,75000.0,2017,9,21,2
1,10,7,1,51,72000.0,2015,8,19,2
1,5,7,1,51,72000.0,2015,8,19,4
1,7,7,1,51,72000.0,2015,8,19,1
1,10,7,1,58,66000.0,2017,8,15,2
1,10,5,1,58,66000.0,2017,8,15,3
1,7,7,1,58,66000.0,2017,8,15,1
0,10,7,0,35,66000.0,2017,5,3,2
0,5,7,0,35,66000.0,2017,5,3,4
0,20,10,0,35,66000.0,2017,5,3,0
1,10,7,1,44,99000.0,2016,6,13,2
1,10,7,1,44,99000.0,2016,6,13,5
1,10,5,1,44,99000.0,2016,6,13,3
1,7,7,1,44,99000.0,2016,6,13,1
1,10,7,1,29,47000.0,2016,10,8,2
1,5,7,1,29,47000.0,2016,10,8,4
1,5,5,1,29,47000.0,2016,10,8,6
0,10,7,0,50,86000.0,2016,10,7,2
0,10,5,0,50,86000.0,2016,10,7,3
1,10,7,1,38,72000.0,2017,11,19,2
1,10,7,1,38,72000.0,2017,11,19,5
1,20,10,1,38,72000.0,2017,11,19,0
1,10,7,1,61,59000.0,2017,9,11,2
1,5,7,1,61,59000.0,2017,9,11,4
1,20,10,1,61,59000.0,2017,9,11,0
0,10,7,0,62,107000.0,2016,8,30,2
0,10,5,0,62,107000.0,2016,8,30,3
0,10,7,0,67,54000.0,2016,9,7,2
0,5,7,0,67,54000.0,2016,9,7,4
0,10,5,0,67,54000.0,2016,9,7,3
0,7,7,0,67,54000.0,2016,9,7,1
0,10,7,0,53,91000.0,2017,1,17,2
0,5,7,0,53,91000.0,2017,1,17,4
0,10,7,0,53,91000.0,2017,1,17,5
0,10,7,0,42,56000.0,2016,2,2,2
0,5,7,0,42,56000.0,2016,2,2,4
0,10,5,0,42,56000.0,2016,2,2,3
0,20,10,0,42,56000.0,2016,2,2,0
1,10,7,1,86,55000.0,2016,9,14,2
1,7,7,1,86,55000.0,2016,9,14,1
1,5,5,1,86,55000.0,2016,9,14,6
0,10,7,0,30,40000.0,2015,3,29,2
0,5,5,0,30,40000.0,2015,3,29,6
0,10,7,0,35,58000.0,2015,2,13,2
0,7,7,0,35,58000.0,2015,2,13,1
1,10,7,1,77,80000.0,2016,8,27,2
1,7,7,1,77,80000.0,2016,8,27,1
1,10,7,1,62,85000.0,2017,9,15,2
1,10,7,1,51,71000.0,2017,4,22,2
1,10,10,1,51,71000.0,2017,4,22,7
1,20,10,1,51,71000.0,2017,4,22,0
0,10,7,0,38,38000.0,2017,6,18,2
0,5,7,0,38,38000.0,2017,6,18,4
0,10,7,0,38,38000.0,2017,6,18,5
0,7,7,0,38,38000.0,2017,6,18,1
0,5,5,0,38,38000.0,2017,6,18,6
1,10,7,1,68,69000.0,2014,3,30,2
1,10,10,1,68,69000.0,2014,3,30,7
1,10,7,1,68,69000.0,2014,3,30,5
1,10,5,1,68,69000.0,2014,3,30,3
1,7,7,1,68,69000.0,2014,3,30,1
1,10,7,1,63,55000.0,2016,7,2,2
1,10,10,1,63,55000.0,2016,7,2,7
1,10,5,1,63,55000.0,2016,7,2,3
1,7,7,1,63,55000.0,2016,7,2,1
0,10,7,0,65,87000.0,2017,12,5,2
0,10,7,0,65,87000.0,2017,12,5,5
0,7,7,0,65,87000.0,2017,12,5,1
1,10,7,1,69,63000.0,2017,8,18,2
1,5,5,1,69,63000.0,2017,8,18,6
0,10,7,0,58,91000.0,2018,4,29,2
0,10,7,0,58,91000.0,2018,4,29,5
0,20,10,0,58,91000.0,2018,4,29,0
2,10,7,2,59,48000.0,2015,8,6,2
2,10,10,2,59,48000.0,2015,8,6,7
2,5,7,2,59,48000.0,2015,8,6,4
2,5,5,2,59,48000.0,2015,8,6,6
0,10,7,0,19,52000.0,2017,11,29,2
0,10,7,0,42,80000.0,2016,10,6,2
0,10,5,0,42,80000.0,2016,10,6,3
0,7,7,0,42,80000.0,2016,10,6,1
0,10,7,0,68,76000.0,2015,11,28,2
0,5,7,0,68,76000.0,2015,11,28,4
1,10,7,1,60,75000.0,2018,6,12,2
1,5,5,1,60,75000.0,2018,6,12,6
1,20,10,1,60,75000.0,2018,6,12,0
1,10,7,1,67,88000.0,2016,12,15,2
1,10,10,1,67,88000.0,2016,12,15,7
1,5,5,1,67,88000.0,2016,12,15,6
1,10,7,1,70,99000.0,2017,11,12,2
1,10,10,1,70,99000.0,2017,11,12,7
1,20,10,1,70,99000.0,2017,11,12,0
1,10,7,1,41,60000.0,2016,2,3,2
1,10,10,1,41,60000.0,2016,2,3,7
1,5,7,1,41,60000.0,2016,2,3,4
1,10,5,1,41,60000.0,2016,2,3,3
1,5,5,1,41,60000.0,2016,2,3,6
1,10,7,1,25,50000.0,2016,5,28,2
0,10,7,0,72,45000.0,2015,9,3,2
0,5,5,0,72,45000.0,2015,9,3,6
0,20,10,0,72,45000.0,2015,9,3,0
0,10,7,0,80,79000.0,2017,6,22,2
0,5,7,0,80,79000.0,2017,6,22,4
1,10,7,1,30,62000.0,2017,10,9,2
1,10,10,1,30,62000.0,2017,10,9,7
1,10,5,1,30,62000.0,2017,10,9,3
0,10,7,0,65,60000.0,2016,2,13,2
0,10,10,0,65,60000.0,2016,2,13,7
0,5,7,0,65,60000.0,2016,2,13,4
1,10,7,1,52,72000.0,2017,5,13,2
1,10,10,1,52,72000.0,2017,5,13,7
1,10,5,1,52,72000.0,2017,5,13,3
1,10,7,1,74,84000.0,2018,5,15,2
1,10,10,1,74,84000.0,2018,5,15,7
1,10,7,1,74,84000.0,2018,5,15,5
0,10,7,0,53,98000.0,2016,5,12,2
0,5,7,0,53,98000.0,2016,5,12,4
0,10,7,0,53,98000.0,2016,5,12,5
0,10,5,0,53,98000.0,2016,5,12,3
1,10,7,1,59,71000.0,2017,3,2,2
1,10,10,1,59,71000.0,2017,3,2,7
1,10,7,1,59,71000.0,2017,3,2,5
1,5,5,1,59,71000.0,2017,3,2,6
1,20,10,1,59,71000.0,2017,3,2,0
1,10,7,1,58,34000.0,2018,2,25,2
1,10,7,1,41,48000.0,2016,10,2,2
1,5,7,1,41,48000.0,2016,10,2,4
1,5,5,1,41,48000.0,2016,10,2,6
0,10,7,0,51,105000.0,2016,4,19,2
0,10,7,0,51,105000.0,2016,4,19,5
0,5,5,0,51,105000.0,2016,4,19,6
1,10,7,1,74,50000.0,2015,9,21,2
1,7,7,1,74,50000.0,2015,9,21,1
1,5,5,1,74,50000.0,2015,9,21,6
0,10,7,0,24,64000.0,2016,2,29,2
0,10,7,0,24,64000.0,2016,2,29,5
0,7,7,0,24,64000.0,2016,2,29,1
0,5,5,0,24,64000.0,2016,2,29,6
1,10,7,1,45,86000.0,2016,11,18,2
1,10,10,1,45,86000.0,2016,11,18,7
1,7,7,1,45,86000.0,2016,11,18,1
1,20,10,1,45,86000.0,2016,11,18,0
1,10,7,1,69,53000.0,2017,11,2,2
0,10,7,0,54,53000.0,2017,4,15,2
0,10,10,0,54,53000.0,2017,4,15,7
0,7,7,0,54,53000.0,2017,4,15,1
1,10,7,1,81,96000.0,2014,2,21,2
1,5,7,1,81,96000.0,2014,2,21,4
0,10,7,0,87,77000.0,2016,10,12,2
0,10,10,0,87,77000.0,2016,10,12,7
0,10,5,0,87,77000.0,2016,10,12,3
0,10,7,0,85,65000.0,2018,5,24,2
0,10,10,0,85,65000.0,2018,5,24,7
0,20,10,0,85,65000.0,2018,5,24,0
0,10,7,0,87,72000.0,2018,5,13,2
0,10,7,0,48,51000.0,2017,12,12,2
0,10,5,0,48,51000.0,2017,12,12,3
0,10,7,0,55,103000.0,2015,10,16,2
0,10,10,0,55,103000.0,2015,10,16,7
0,5,7,0,55,103000.0,2015,10,16,4
0,5,5,0,55,103000.0,2015,10,16,6
0,10,7,0,63,59000.0,2018,1,4,2
0,10,10,0,63,59000.0,2018,1,4,7
0,10,5,0,63,59000.0,2018,1,4,3
0,5,5,0,63,59000.0,2018,1,4,6
0,10,7,0,65,117000.0,2016,12,15,2
0,10,10,0,65,117000.0,2016,12,15,7
0,5,5,0,65,117000.0,2016,12,15,6
1,10,7,1,54,69000.0,2018,4,7,2
1,10,5,1,54,69000.0,2018,4,7,3
0,10,7,0,48,54000.0,2017,8,13,2
0,10,5,0,48,54000.0,2017,8,13,3
1,10,7,1,72,73000.0,2016,11,3,2
1,10,10,1,72,73000.0,2016,11,3,7
1,10,5,1,72,73000.0,2016,11,3,3
1,20,10,1,72,73000.0,2016,11,3,0
1,10,7,1,61,81000.0,2013,9,26,2
1,10,10,1,61,81000.0,2013,9,26,7
1,10,7,1,66,70000.0,2017,12,17,2
1,7,7,1,66,70000.0,2017,12,17,1
1,10,7,1,99,108000.0,2018,1,15,2
1,10,5,1,99,108000.0,2018,1,15,3
1,7,7,1,99,108000.0,2018,1,15,1
1,5,5,1,99,108000.0,2018,1,15,6
0,10,7,0,56,35000.0,2018,2,26,2
1,10,7,1,45,35000.0,2017,12,13,2
1,10,10,1,45,35000.0,2017,12,13,7
1,10,7,1,74,61000.0,2017,11,24,2
1,10,5,1,74,61000.0,2017,11,24,3
1,5,5,1,74,61000.0,2017,11,24,6
0,10,7,0,74,92000.0,2015,12,12,2
0,10,5,0,74,92000.0,2015,12,12,3
0,5,5,0,74,92000.0,2015,12,12,6
1,10,7,1,50,92000.0,2015,10,30,2
1,10,7,1,50,92000.0,2015,10,30,5
1,10,5,1,50,92000.0,2015,10,30,3
1,5,5,1,50,92000.0,2015,10,30,6
0,10,7,0,55,52000.0,2016,9,5,2
0,5,7,0,55,52000.0,2016,9,5,4
0,10,5,0,55,52000.0,2016,9,5,3
1,10,7,1,86,46000.0,2016,3,19,2
1,10,7,1,86,46000.0,2016,3,19,5
1,10,5,1,86,46000.0,2016,3,19,3
1,5,5,1,86,46000.0,2016,3,19,6
1,10,7,1,75,72000.0,2017,4,20,2
1,7,7,1,75,72000.0,2017,4,20,1
1,10,7,1,42,42000.0,2018,5,22,2
1,5,7,1,42,42000.0,2018,5,22,4
1,10,7,1,59,48000.0,2017,10,18,2
1,10,7,1,59,48000.0,2017,10,18,5
1,20,10,1,59,48000.0,2017,10,18,0
1,10,7,1,39,72000.0,2016,7,26,2
1,7,7,1,39,72000.0,2016,7,26,1
1,5,5,1,39,72000.0,2016,7,26,6
1,10,7,1,89,63000.0,2017,10,26,2
1,7,7,1,89,63000.0,2017,10,26,1
1,10,7,1,38,33000.0,2016,2,7,2
1,7,7,1,38,33000.0,2016,2,7,1
0,10,7,0,83,69000.0,2017,3,5,2
0,10,5,0,83,69000.0,2017,3,5,3
1,10,7,1,67,82000.0,2016,12,17,2
1,10,10,1,67,82000.0,2016,12,17,7
1,10,7,1,67,88000.0,2016,11,6,2
1,10,7,1,67,88000.0,2016,11,6,5
1,5,5,1,67,88000.0,2016,11,6,6
0,10,7,0,77,109000.0,2016,5,25,2
0,10,10,0,77,109000.0,2016,5,25,7
0,10,7,0,65,35000.0,2016,4,21,2
0,5,7,0,65,35000.0,2016,4,21,4
0,7,7,0,65,35000.0,2016,4,21,1
1,10,7,1,41,79000.0,2017,8,20,2
1,10,10,1,41,79000.0,2017,8,20,7
1,10,7,1,41,79000.0,2017,8,20,5
1,5,5,1,41,79000.0,2017,8,20,6
1,10,7,1,24,39000.0,2016,10,10,2
1,10,10,1,24,39000.0,2016,10,10,7
1,5,7,1,24,39000.0,2016,10,10,4
0,10,7,0,71,72000.0,2017,8,20,2
0,10,5,0,71,72000.0,2017,8,20,3
0,10,7,0,70,98000.0,2016,7,17,2
0,7,7,0,70,98000.0,2016,7,17,1
0,10,7,0,21,58000.0,2018,3,9,2
0,10,10,0,21,58000.0,2018,3,9,7
0,10,5,0,21,58000.0,2018,3,9,3
0,7,7,0,21,58000.0,2018,3,9,1
1,10,7,1,71,82000.0,2017,2,28,2
1,10,10,1,71,82000.0,2017,2,28,7
1,10,7,1,71,82000.0,2017,2,28,5
1,10,7,1,52,71000.0,2015,7,18,2
0,10,7,0,53,54000.0,2018,3,14,2
0,10,10,0,53,54000.0,2018,3,14,7
0,7,7,0,53,54000.0,2018,3,14,1
0,10,7,0,67,77000.0,2017,2,19,2
0,10,7,0,67,77000.0,2017,2,19,5
0,10,7,0,55,114000.0,2016,3,31,2
0,7,7,0,55,114000.0,2016,3,31,1
0,10,7,0,47,70000.0,2016,3,16,2
0,7,7,0,47,70000.0,2016,3,16,1
0,10,7,0,58,109000.0,2017,11,12,2
0,10,5,0,58,109000.0,2017,11,12,3
0,5,5,0,58,109000.0,2017,11,12,6
1,10,7,1,41,88000.0,2015,12,6,2
1,5,7,1,41,88000.0,2015,12,6,4
1,5,5,1,41,88000.0,2015,12,6,6
1,10,7,1,56,51000.0,2016,10,23,2
1,10,7,1,56,51000.0,2016,10,23,5
1,7,7,1,56,51000.0,2016,10,23,1
1,20,10,1,56,51000.0,2016,10,23,0
0,10,7,0,50,63000.0,2018,1,9,2
0,10,10,0,50,63000.0,2018,1,9,7
0,10,7,0,50,63000.0,2018,1,9,5
1,10,7,1,43,42000.0,2018,5,16,2
0,10,7,0,22,43000.0,2016,9,28,2
1,10,7,1,62,74000.0,2015,5,24,2
1,10,10,1,62,74000.0,2015,5,24,7
1,10,7,1,62,74000.0,2015,5,24,5
1,10,5,1,62,74000.0,2015,5,24,3
1,20,10,1,62,74000.0,2015,5,24,0
0,10,7,0,69,64000.0,2017,4,7,2
0,5,5,0,69,64000.0,2017,4,7,6
0,20,10,0,69,64000.0,2017,4,7,0
0,10,7,0,87,40000.0,2017,10,25,2
0,10,10,0,87,40000.0,2017,10,25,7
0,5,7,0,87,40000.0,2017,10,25,4
0,10,7,0,87,40000.0,2017,10,25,5
0,20,10,0,87,40000.0,2017,10,25,0
0,10,7,0,52,81000.0,2016,7,29,2
0,10,7,0,52,81000.0,2016,7,29,5
0,10,5,0,52,81000.0,2016,7,29,3
0,10,7,0,41,94000.0,2016,4,24,2
0,5,5,0,41,94000.0,2016,4,24,6
0,10,7,0,88,61000.0,2018,2,28,2
0,10,7,0,66,114000.0,2016,1,8,2
0,5,7,0,66,114000.0,2016,1,8,4
1,10,7,1,49,62000.0,2014,10,2,2
0,10,7,0,41,55000.0,2017,9,14,2
0,10,10,0,41,55000.0,2017,9,14,7
0,10,5,0,41,55000.0,2017,9,14,3
0,10,7,0,53,74000.0,2017,7,29,2
0,5,7,0,53,74000.0,2017,7,29,4
0,10,5,0,53,74000.0,2017,7,29,3
2,10,7,2,66,40000.0,2017,12,21,2
2,10,10,2,66,40000.0,2017,12,21,7
2,10,7,2,66,40000.0,2017,12,21,5
2,10,5,2,66,40000.0,2017,12,21,3
1,10,7,1,62,68000.0,2014,3,12,2
1,10,10,1,62,68000.0,2014,3,12,7
1,5,5,1,62,68000.0,2014,3,12,6
1,20,10,1,62,68000.0,2014,3,12,0
1,10,7,1,37,74000.0,2017,1,24,2
1,10,10,1,37,74000.0,2017,1,24,7
1,5,7,1,37,74000.0,2017,1,24,4
1,5,5,1,37,74000.0,2017,1,24,6
0,10,7,0,58,73000.0,2017,2,2,2
0,5,7,0,58,73000.0,2017,2,2,4
0,7,7,0,58,73000.0,2017,2,2,1
0,5,5,0,58,73000.0,2017,2,2,6
0,20,10,0,58,73000.0,2017,2,2,0
0,10,7,0,63,65000.0,2014,2,22,2
0,5,7,0,63,65000.0,2014,2,22,4
1,10,7,1,68,78000.0,2016,12,26,2
1,10,10,1,68,78000.0,2016,12,26,7
1,10,5,1,68,78000.0,2016,12,26,3
0,10,7,0,67,111000.0,2016,9,10,2
0,10,7,0,67,111000.0,2016,9,10,5
0,10,5,0,67,111000.0,2016,9,10,3
1,10,7,1,50,98000.0,2016,7,12,2
1,10,5,1,50,98000.0,2016,7,12,3
1,10,7,1,31,37000.0,2015,6,5,2
1,10,10,1,31,37000.0,2015,6,5,7
1,10,7,1,59,110000.0,2015,12,7,2
1,10,10,1,59,110000.0,2015,12,7,7
1,10,7,1,68,95000.0,2018,2,6,2
1,20,10,1,68,95000.0,2018,2,6,0
1,10,7,1,69,99000.0,2016,5,27,2
1,10,5,1,69,99000.0,2016,5,27,3
1,10,7,1,42,33000.0,2018,5,10,2
1,10,7,1,70,56000.0,2017,1,29,2
0,10,7,0,49,73000.0,2015,12,15,2
0,5,7,0,49,73000.0,2015,12,15,4
0,10,7,0,72,85000.0,2018,3,1,2
0,10,10,0,72,85000.0,2018,3,1,7
0,10,7,0,72,85000.0,2018,3,1,5
0,10,7,0,54,109000.0,2016,4,24,2
0,10,7,0,69,85000.0,2015,4,25,2
0,5,7,0,69,85000.0,2015,4,25,4
0,10,7,0,69,85000.0,2015,4,25,5
0,7,7,0,69,85000.0,2015,4,25,1
0,5,5,0,69,85000.0,2015,4,25,6
0,10,7,0,73,85000.0,2016,12,18,2
0,10,5,0,73,85000.0,2016,12,18,3
0,20,10,0,73,85000.0,2016,12,18,0
0,10,7,0,63,101000.0,2016,9,6,2
0,10,7,0,63,101000.0,2016,9,6,5
0,10,5,0,63,101000.0,2016,9,6,3
0,7,7,0,63,101000.0,2016,9,6,1
0,10,7,0,43,34000.0,2018,1,5,2
0,7,7,0,43,34000.0,2018,1,5,1
0,10,7,0,50,59000.0,2017,8,17,2
0,20,10,0,50,59000.0,2017,8,17,0
1,10,7,1,64,88000.0,2017,1,10,2
1,10,7,1,64,88000.0,2017,1,10,5
1,7,7,1,64,88000.0,2017,1,10,1
1,20,10,1,64,88000.0,2017,1,10,0
1,10,7,1,72,73000.0,2018,3,23,2
0,10,7,0,49,95000.0,2018,5,7,2
1,10,7,1,45,90000.0,2015,8,19,2
1,10,10,1,45,90000.0,2015,8,19,7
1,10,7,1,45,90000.0,2015,8,19,5
1,5,5,1,45,90000.0,2015,8,19,6
1,10,7,1,69,44000.0,2014,8,11,2
1,5,7,1,69,44000.0,2014,8,11,4
0,10,7,0,47,42000.0,2017,10,19,2
0,10,10,0,47,42000.0,2017,10,19,7
0,10,7,0,47,42000.0,2017,10,19,5
1,10,7,1,40,47000.0,2018,1,31,2
1,5,7,1,40,47000.0,2018,1,31,4
1,7,7,1,40,47000.0,2018,1,31,1
0,10,7,0,52,53000.0,2015,9,27,2
0,5,5,0,52,53000.0,2015,9,27,6
0,20,10,0,52,53000.0,2015,9,27,0
0,10,7,0,58,42000.0,2018,3,13,2
0,5,5,0,58,42000.0,2018,3,13,6
0,20,10,0,58,42000.0,2018,3,13,0
1,10,7,1,41,68000.0,2014,11,5,2
1,10,7,1,41,68000.0,2014,11,5,5
0,10,7,0,92,112000.0,2017,7,16,2
0,10,10,0,92,112000.0,2017,7,16,7
1,10,7,1,71,73000.0,2015,10,11,2
1,10,10,1,71,73000.0,2015,10,11,7
1,5,7,1,71,73000.0,2015,10,11,4
1,10,5,1,71,73000.0,2015,10,11,3
1,10,7,1,29,53000.0,2015,3,2,2
0,10,7,0,53,74000.0,2016,7,7,2
0,10,5,0,53,74000.0,2016,7,7,3
0,10,7,0,44,55000.0,2014,7,15,2
0,10,10,0,44,55000.0,2014,7,15,7
0,10,7,0,57,79000.0,2018,6,1,2
0,10,7,0,74,64000.0,2017,9,8,2
0,10,7,0,74,64000.0,2017,9,8,5
0,20,10,0,74,64000.0,2017,9,8,0
1,10,7,1,73,59000.0,2014,11,8,2
1,5,7,1,73,59000.0,2014,11,8,4
1,10,5,1,73,59000.0,2014,11,8,3
0,10,7,0,74,35000.0,2018,5,23,2
0,10,7,0,60,96000.0,2017,6,13,2
0,5,5,0,60,96000.0,2017,6,13,6
1,10,7,1,80,107000.0,2018,1,1,2
1,5,7,1,80,107000.0,2018,1,1,4
1,10,5,1,80,107000.0,2018,1,1,3
1,20,10,1,80,107000.0,2018,1,1,0
0,10,7,0,50,69000.0,2013,11,20,2
0,10,7,0,50,69000.0,2013,11,20,5
0,10,5,0,50,69000.0,2013,11,20,3
1,10,7,1,50,96000.0,2016,11,29,2
1,5,7,1,50,96000.0,2016,11,29,4
1,10,7,1,70,35000.0,2018,3,4,2
1,10,10,1,70,35000.0,2018,3,4,7
